title,doi,pmid,score,relative_citation_ratio,weighted_sum_of_stars,evaluation,recom_date,author,classifications,
A mouse model of acrodermatitis enteropathica: loss of intestine zinc transporter ZIP4 (Slc39a4) disrupts the stem cell niche and intestine integrity.,https://doi.org/10.1371/journal.pgen.1002766,22737083,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.56, Weighted sum of stars: 2.0,Very Good,23-Jul-12,Geiser J et al.,New Finding,
Diverse CRISPRs evolving in human microbiomes.,https://doi.org/10.1371/journal.pgen.1002441,22719260,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.76, Weighted sum of stars: 1.0,Good,15-Jul-12,Rho M et al.,Interesting Hypothesis,
Diverse CRISPRs evolving in human microbiomes.,https://doi.org/10.1371/journal.pgen.1002441,22719260,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.76, Weighted sum of stars: 1.0,Good,15-Jul-12,Rho M et al.,New Finding,
Using whole-genome sequence data to predict quantitative trait phenotypes in Drosophila melanogaster.,https://doi.org/10.1371/journal.pgen.1002685,22570636,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.1, Weighted sum of stars: 1.0,Good,3-Aug-12,Ober U et al.,New Finding,
Evidence for positive selection on a number of MicroRNA regulatory interactions during recent human evolution.,https://doi.org/10.1371/journal.pgen.1002578,22457636,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.22, Weighted sum of stars: 2.0,Good,26-Jul-12,Li J et al.,New Finding,
Misregulation of Scm3p/HJURP causes chromosome instability in Saccharomyces cerevisiae and human cells.,https://doi.org/10.1371/journal.pgen.1002303,21980305,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.05, Weighted sum of stars: 1.0,Good,27-Jul-12,Mishra PK et al.,Interesting Hypothesis,
Diverse CRISPRs evolving in human microbiomes.,https://doi.org/10.1371/journal.pgen.1002441,22719260,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.76, Weighted sum of stars: 1.0,Good,15-Jul-12,Rho M et al.,Technical Advance,
Parallel evolution of auditory genes for echolocation in bats and toothed whales.,https://doi.org/10.1371/journal.pgen.1002788,22761589,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.98, Weighted sum of stars: 1.0,Good,12-Jul-12,Shen YY et al.,Confirmation,
Parallel evolution of auditory genes for echolocation in bats and toothed whales.,https://doi.org/10.1371/journal.pgen.1002788,22761589,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.98, Weighted sum of stars: 1.0,Good,12-Jul-12,Shen YY et al.,Good for Teaching,
Parallel evolution of auditory genes for echolocation in bats and toothed whales.,https://doi.org/10.1371/journal.pgen.1002788,22761589,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.98, Weighted sum of stars: 1.0,Good,12-Jul-12,Shen YY et al.,New Finding,
Variation in MSRA modifies risk of neonatal intestinal obstruction in cystic fibrosis.,https://doi.org/10.1371/journal.pgen.1002580,22438829,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.5, Weighted sum of stars: 2.0,Very Good,8-Jul-12,Henderson LB et al.,New Finding,
The FGFR4-G388R polymorphism promotes mitochondrial STAT3 serine phosphorylation to facilitate pituitary growth hormone cell tumorigenesis.,https://doi.org/10.1371/journal.pgen.1002400,22174695,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.39, Weighted sum of stars: 1.0,Good,26-Jun-12,Tateno T et al.,New Finding,
Genomic hypomethylation in the human germline associates with selective structural mutability in the human genome.,https://doi.org/10.1371/journal.pgen.1002692,22615578,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.55, Weighted sum of stars: 2.0,Very Good,25-Jun-12,Li J et al.,Controversial,
Genomic hypomethylation in the human germline associates with selective structural mutability in the human genome.,https://doi.org/10.1371/journal.pgen.1002692,22615578,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.55, Weighted sum of stars: 2.0,Very Good,25-Jun-12,Li J et al.,Interesting Hypothesis,
Bmps and id2a act upstream of Twist1 to restrict ectomesenchyme potential of the cranial neural crest.,https://doi.org/10.1371/journal.pgen.1002710,22589745,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.68, Weighted sum of stars: 1.0,Good,11-Jun-12,"Das A, Crump JG",Confirmation,
Bmps and id2a act upstream of Twist1 to restrict ectomesenchyme potential of the cranial neural crest.,https://doi.org/10.1371/journal.pgen.1002710,22589745,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.68, Weighted sum of stars: 1.0,Good,11-Jun-12,"Das A, Crump JG",New Finding,
The RNA silencing enzyme RNA polymerase v is required for plant immunity.,https://doi.org/10.1371/journal.pgen.1002434,22242006,Score 14.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.12, Weighted sum of stars: 3.0,Very Good,16-Apr-12,López A et al.,New Finding,
"Contrasting properties of gene-specific regulatory, coding, and copy number mutations in Saccharomyces cerevisiae: frequency, effects, and dominance.",https://doi.org/10.1371/journal.pgen.1002497,22346762,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.53, Weighted sum of stars: 1.0,Good,21-May-12,Gruber JD et al.,New Finding,
Specific SKN-1/Nrf stress responses to perturbations in translation elongation and proteasome activity.,https://doi.org/10.1371/journal.pgen.1002119,21695230,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.43, Weighted sum of stars: 1.0,Good,17-May-12,Li X et al.,New Finding,
A genome-wide association study identifies variants underlying the Arabidopsis thaliana shade avoidance response.,https://doi.org/10.1371/journal.pgen.1002589,22438834,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.02, Weighted sum of stars: 1.0,Good,16-May-12,"Filiault DL, Maloof JN",New Finding,
Patterns of cis regulatory variation in diverse human populations.,https://doi.org/10.1371/journal.pgen.1002639,22532805,Score 18.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 8.19, Weighted sum of stars: 4.0,Very Good,26-Apr-12,Stranger BE et al.,New Finding,
Zelda binding in the early Drosophila melanogaster embryo marks regions subsequently activated at the maternal-to-zygotic transition.,https://doi.org/10.1371/journal.pgen.1002266,22028662,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.22, Weighted sum of stars: 2.0,Very Good,3-May-12,Harrison MM et al.,Interesting Hypothesis,
Zelda binding in the early Drosophila melanogaster embryo marks regions subsequently activated at the maternal-to-zygotic transition.,https://doi.org/10.1371/journal.pgen.1002266,22028662,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.22, Weighted sum of stars: 2.0,Very Good,3-May-12,Harrison MM et al.,New Finding,
PIF4-mediated activation of YUCCA8 expression integrates temperature into the auxin pathway in regulating arabidopsis hypocotyl growth.,https://doi.org/10.1371/journal.pgen.1002594,22479194,Score 5.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 10.71, Weighted sum of stars: 1.0,Good,2-May-12,Sun J et al.,New Finding,
A barcode screen for epigenetic regulators reveals a role for the NuB4/HAT-B histone acetyltransferase complex in histone turnover.,https://doi.org/10.1371/journal.pgen.1002284,21998594,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.42, Weighted sum of stars: 1.0,Good,28-Mar-12,Verzijlbergen KF et al.,New Finding,
Cis-by-Trans regulatory divergence causes the asymmetric lethal effects of an ancestral hybrid incompatibility gene.,https://doi.org/10.1371/journal.pgen.1002597,22457639,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.73, Weighted sum of stars: 1.0,Good,16-Apr-12,"Maheshwari S, Barbash DA",New Finding,
A barcode screen for epigenetic regulators reveals a role for the NuB4/HAT-B histone acetyltransferase complex in histone turnover.,https://doi.org/10.1371/journal.pgen.1002284,21998594,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.42, Weighted sum of stars: 1.0,Good,28-Mar-12,Verzijlbergen KF et al.,Technical Advance,
REST-mediated recruitment of polycomb repressor complexes in mammalian cells.,https://doi.org/10.1371/journal.pgen.1002494,22396653,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.47, Weighted sum of stars: 2.0,Very Good,16-Apr-12,Dietrich N et al.,New Finding,
Genetic and functional analyses of SHANK2 mutations suggest a multiple hit model of autism spectrum disorders.,https://doi.org/10.1371/journal.pgen.1002521,22346768,Score 5.1,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 8.59, Weighted sum of stars: 1.0,Good,25-Mar-12,Leblond CS et al.,New Finding,
The Min system and nucleoid occlusion are not required for identifying the division site in Bacillus subtilis but ensure its efficient utilization.,https://doi.org/10.1371/journal.pgen.1002561,22457634,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.84, Weighted sum of stars: 1.0,Good,4-Apr-12,"Rodrigues CD, Harry EJ",New Finding,
Negative supercoiling creates single-stranded patches of DNA that are substrates for AID-mediated mutagenesis.,https://doi.org/10.1371/journal.pgen.1002518,22346767,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.86, Weighted sum of stars: 1.0,Good,20-Mar-12,Parsa JY et al.,New Finding,
Tissue-autonomous function of Drosophila seipin in preventing ectopic lipid droplet formation.,https://doi.org/10.1371/journal.pgen.1001364,21533227,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.7, Weighted sum of stars: 1.0,Good,2-Apr-12,Tian Y et al.,New Finding,
Networks of neuronal genes affected by common and rare variants in autism spectrum disorders.,https://doi.org/10.1371/journal.pgen.1002556,22412387,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.88, Weighted sum of stars: 1.0,Good,29-Mar-12,"Ben-David E, Shifman S",New Finding,
Chromosome painting reveals asynaptic full alignment of homologs and HIM-8-dependent remodeling of X chromosome territories during Caenorhabditis elegans meiosis.,https://doi.org/10.1371/journal.pgen.1002231,21876678,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.52, Weighted sum of stars: 1.0,Good,15-Mar-12,Nabeshima K et al.,New Finding,
A population genetics-phylogenetics approach to inferring natural selection in coding sequences.,https://doi.org/10.1371/journal.pgen.1002395,22144911,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.62, Weighted sum of stars: 4.0,Very Good,1-Feb-12,Wilson DJ et al.,Technical Advance,
Positive selection for new disease mutations in the human germline: evidence from the heritable cancer syndrome multiple endocrine neoplasia type 2B.,https://doi.org/10.1371/journal.pgen.1002420,22359510,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.18, Weighted sum of stars: 1.0,Good,13-Mar-12,Choi SK et al.,New Finding,
A gene regulatory network for root epidermis cell differentiation in Arabidopsis.,https://doi.org/10.1371/journal.pgen.1002446,22253603,Score 9.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.7, Weighted sum of stars: 2.0,Very Good,22-Feb-12,Bruex A et al.,New Finding,
Unexpected role for Helicobacter pylori DNA polymerase I as a source of genetic variability.,https://doi.org/10.1371/journal.pgen.1002152,21731507,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.75, Weighted sum of stars: 2.0,Good,11-Dec-11,García-Ortíz MV et al.,New Finding,
Parallel mapping and simultaneous sequencing reveals deletions in BCAN and FAM83H associated with discrete inherited disorders in a domestic dog breed.,https://doi.org/10.1371/journal.pgen.1002462,22253609,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.75, Weighted sum of stars: 1.0,Good,15-Feb-12,Forman OP et al.,New Finding,
Parallel mapping and simultaneous sequencing reveals deletions in BCAN and FAM83H associated with discrete inherited disorders in a domestic dog breed.,https://doi.org/10.1371/journal.pgen.1002462,22253609,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.75, Weighted sum of stars: 1.0,Good,15-Feb-12,Forman OP et al.,Technical Advance,
DNA methylation of the gonadal aromatase (cyp19a) promoter is involved in temperature-dependent sex ratio shifts in the European sea bass.,https://doi.org/10.1371/journal.pgen.1002447,22242011,Score 9.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 8.4, Weighted sum of stars: 2.0,Very Good,14-Feb-12,Navarro-Martín L et al.,New Finding,
Elevated proteasome capacity extends replicative lifespan in Saccharomyces cerevisiae.,https://doi.org/10.1371/journal.pgen.1002253,21931558,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.08, Weighted sum of stars: 1.0,Good,14-Feb-12,Kruegel U et al.,New Finding,
Drosophila ribosomal protein mutants control tissue growth non-autonomously via effects on the prothoracic gland and ecdysone.,https://doi.org/10.1371/journal.pgen.1002408,22194697,Score 13.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.57, Weighted sum of stars: 3.0,Very Good,4-Jan-12,Lin JI et al.,New Finding,
Genetic anticipation is associated with telomere shortening in hereditary breast cancer.,https://doi.org/10.1371/journal.pgen.1002182,21829373,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.91, Weighted sum of stars: 1.0,Good,1-Feb-12,Martinez-Delgado B et al.,,
Unraveling the regulatory mechanisms underlying tissue-dependent genetic variation of gene expression.,https://doi.org/10.1371/journal.pgen.1002431,22275870,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.42, Weighted sum of stars: 2.0,Very Good,31-Jan-12,Fu J et al.,New Finding,
Unraveling the regulatory mechanisms underlying tissue-dependent genetic variation of gene expression.,https://doi.org/10.1371/journal.pgen.1002431,22275870,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.42, Weighted sum of stars: 2.0,Very Good,31-Jan-12,Fu J et al.,Technical Advance,
A genome-wide analysis of promoter-mediated phenotypic noise in Escherichia coli.,https://doi.org/10.1371/journal.pgen.1002443,22275871,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.2, Weighted sum of stars: 2.0,Very Good,30-Jan-12,Silander OK et al.,New Finding,
"Web-based, participant-driven studies yield novel genetic associations for common traits.",https://doi.org/10.1371/journal.pgen.1000993,20585627,Score 14.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 7.37, Weighted sum of stars: 3.0,Good,23-Aug-10,Eriksson N et al.,New Finding,
Caenorhabditis elegans cyclin D/CDK4 and cyclin E/CDK2 induce distinct cell cycle re-entry programs in differentiated muscle cells.,https://doi.org/10.1371/journal.pgen.1002362,22102824,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.52, Weighted sum of stars: 2.0,Very Good,3-Jan-12,Korzelius J et al.,New Finding,
Integrating genome-wide genetic variations and monocyte expression data reveals trans-regulated gene modules in humans.,https://doi.org/10.1371/journal.pgen.1002367,22144904,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.05, Weighted sum of stars: 2.0,Very Good,20-Dec-11,Rotival M et al.,New Finding,
Integrating genome-wide genetic variations and monocyte expression data reveals trans-regulated gene modules in humans.,https://doi.org/10.1371/journal.pgen.1002367,22144904,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.05, Weighted sum of stars: 2.0,Very Good,20-Dec-11,Rotival M et al.,Novel Drug Target,
"Web-based, participant-driven studies yield novel genetic associations for common traits.",https://doi.org/10.1371/journal.pgen.1000993,20585627,Score 14.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 7.37, Weighted sum of stars: 3.0,Good,23-Aug-10,Eriksson N et al.,Technical Advance,
